SystemCodeNumber,Timestamp,Occupancy,Capacity,OccupancyRate
BHMEURBRD01,2016-11-11 08:00:00,133,470,0.28297872340425534
Others-CCCPS119a,2016-11-11 08:00:00,137,2803,0.048876204067070994
Others-CCCPS135a,2016-11-11 08:00:00,1145,3883,0.2948750965748133
BHMBCCTHL01,2016-11-11 08:00:00,67,387,0.1731266149870801
Others-CCCPS98,2016-11-11 08:00:00,674,3103,0.21720915243312924
Shopping,2016-11-11 08:00:00,600,1920,0.3125
Others-CCCPS105a,2016-11-11 08:00:00,686,2009,0.34146341463414637
Others-CCCPS202,2016-11-11 08:00:00,519,2937,0.1767109295199183
BHMMBMMBX01,2016-11-11 08:27:00,362,687,0.5269286754002911
Others-CCCPS8,2016-11-11 08:27:00,391,1322,0.2957639939485628
Others-CCCPS119a,2016-11-11 08:27:00,196,2803,0.06992508027113807
Others-CCCPS202,2016-11-11 08:27:00,635,2937,0.21620701395982295
Shopping,2016-11-11 08:27:00,758,1920,0.39479166666666665
BHMNCPNST01,2016-11-11 08:27:00,273,485,0.5628865979381443
BHMEURBRD01,2016-11-11 08:27:00,186,470,0.39574468085106385
Others-CCCPS105a,2016-11-11 08:27:00,753,2009,0.3748133399701344
Broad Street,2016-11-11 08:27:00,267,690,0.3869565217391304
BHMNCPHST01,2016-11-11 08:27:00,317,1200,0.26416666666666666
Others-CCCPS135a,2016-11-11 08:27:00,1528,3883,0.39351017254699977
BHMBCCTHL01,2016-11-11 08:27:00,95,387,0.2454780361757106
Others-CCCPS98,2016-11-11 08:27:00,736,3103,0.23718981630679986
BHMBCCMKT01,2016-11-11 08:27:00,42,577,0.07279029462738301
Others-CCCPS119a,2016-11-11 09:00:00,265,2803,0.09454156261148769
BHMEURBRD01,2016-11-11 09:00:00,262,470,0.5574468085106383
BHMNCPHST01,2016-11-11 09:00:00,427,1200,0.35583333333333333
Others-CCCPS98,2016-11-11 09:00:00,819,3103,0.26393812439574604
BHMNCPNST01,2016-11-11 09:00:00,279,485,0.5752577319587628
Others-CCCPS202,2016-11-11 09:00:00,779,2937,0.2652366360231529
Others-CCCPS105a,2016-11-11 09:00:00,836,2009,0.41612742658038826
BHMMBMMBX01,2016-11-11 09:00:00,401,687,0.5836972343522562
Shopping,2016-11-11 09:00:00,938,1920,0.48854166666666665
Others-CCCPS8,2016-11-11 09:00:00,435,1322,0.3290468986384266
BHMBCCMKT01,2016-11-11 09:00:00,63,577,0.10918544194107452
BHMBCCTHL01,2016-11-11 09:00:00,126,387,0.32558139534883723
Others-CCCPS135a,2016-11-11 09:00:00,1984,3883,0.510945145506052
Broad Street,2016-11-11 09:00:00,393,690,0.5695652173913044
Shopping,2016-11-11 09:27:00,1081,1920,0.5630208333333333
BHMNCPHST01,2016-11-11 09:27:00,522,1200,0.435
Broad Street,2016-11-11 09:27:00,437,690,0.6333333333333333
BHMBCCTHL01,2016-11-11 09:27:00,151,387,0.39018087855297157
Others-CCCPS98,2016-11-11 09:27:00,751,3103,0.24202384788913955
BHMEURBRD01,2016-11-11 09:27:00,284,470,0.6042553191489362
BHMNCPNST01,2016-11-11 09:27:00,290,485,0.5979381443298969
Others-CCCPS105a,2016-11-11 09:27:00,782,2009,0.3892483822797412
BHMBCCMKT01,2016-11-11 09:27:00,82,577,0.14211438474870017
Others-CCCPS119a,2016-11-11 09:27:00,308,2803,0.10988226899750267
Others-CCCPS202,2016-11-11 09:27:00,878,2937,0.2989445011916922
Others-CCCPS8,2016-11-11 09:27:00,478,1322,0.3615733736762481
Others-CCCPS135a,2016-11-11 09:27:00,2270,3883,0.5845995364408962
BHMMBMMBX01,2016-11-11 09:27:00,304,687,0.44250363901018924
Broad Street,2016-11-11 10:00:00,482,690,0.6985507246376812
BHMEURBRD01,2016-11-11 10:00:00,319,470,0.6787234042553192
Others-CCCPS8,2016-11-11 10:00:00,533,1322,0.4031770045385779
Others-CCCPS98,2016-11-11 10:00:00,810,3103,0.26103770544634225
Shopping,2016-11-11 10:00:00,1237,1920,0.6442708333333333
Others-CCCPS119a,2016-11-11 10:00:00,357,2803,0.1273635390652872
BHMNCPNST01,2016-11-11 10:00:00,300,485,0.6185567010309279
BHMBCCTHL01,2016-11-11 10:00:00,183,387,0.4728682170542636
Others-CCCPS202,2016-11-11 10:00:00,962,2937,0.327545114061968
BHMBCCMKT01,2016-11-11 10:00:00,122,577,0.21143847487001732
BHMMBMMBX01,2016-11-11 10:00:00,336,687,0.4890829694323144
Others-CCCPS135a,2016-11-11 10:00:00,2569,3883,0.6616018542364152
Others-CCCPS105a,2016-11-11 10:00:00,869,2009,0.43255350920856145
BHMNCPHST01,2016-11-11 10:00:00,632,1200,0.5266666666666666
Broad Street,2016-11-11 10:27:00,503,690,0.7289855072463768
BHMBCCTHL01,2016-11-11 10:27:00,214,387,0.5529715762273901
BHMBCCMKT01,2016-11-11 10:27:00,147,577,0.25476603119584057
Others-CCCPS202,2016-11-11 10:27:00,1025,2937,0.3489955737146748
Others-CCCPS8,2016-11-11 10:27:00,587,1322,0.44402420574886536
BHMNCPNST01,2016-11-11 10:27:00,308,485,0.6350515463917525
Others-CCCPS119a,2016-11-11 10:27:00,397,2803,0.1416339636104174
Others-CCCPS105a,2016-11-11 10:27:00,947,2009,0.4713787954206073
BHMNCPHST01,2016-11-11 10:27:00,688,1200,0.5733333333333334
BHMEURBRD01,2016-11-11 10:27:00,335,470,0.7127659574468085
Others-CCCPS135a,2016-11-11 10:27:00,2717,3883,0.6997167138810199
Shopping,2016-11-11 10:27:00,1323,1920,0.6890625
Others-CCCPS98,2016-11-11 10:27:00,851,3103,0.27425072510473736
BHMMBMMBX01,2016-11-11 10:27:00,360,687,0.5240174672489083
Shopping,2016-11-11 11:00:00,1358,1920,0.7072916666666667
Others-CCCPS119a,2016-11-11 11:00:00,444,2803,0.15840171245094542
Broad Street,2016-11-11 11:00:00,527,690,0.763768115942029
Others-CCCPS98,2016-11-11 11:00:00,887,3103,0.2858524009023526
BHMNCPHST01,2016-11-11 11:00:00,713,1200,0.5941666666666666
Others-CCCPS135a,2016-11-11 11:00:00,2803,3883,0.7218645377285604
BHMNCPNST01,2016-11-11 11:00:00,308,485,0.6350515463917525
Others-CCCPS105a,2016-11-11 11:00:00,1011,2009,0.5032354405176704
BHMEURBRD01,2016-11-11 11:00:00,354,470,0.7531914893617021
BHMBCCMKT01,2016-11-11 11:00:00,169,577,0.292894280762565
BHMBCCTHL01,2016-11-11 11:00:00,243,387,0.627906976744186
Others-CCCPS8,2016-11-11 11:00:00,633,1322,0.47881996974281393
Others-CCCPS202,2016-11-11 11:00:00,1076,2937,0.36636023152877084
BHMMBMMBX01,2016-11-11 11:00:00,378,687,0.5502183406113537
Others-CCCPS202,2016-11-11 11:27:00,1114,2937,0.37929860401770515
Others-CCCPS119a,2016-11-11 11:27:00,486,2803,0.17338565822333216
BHMNCPNST01,2016-11-11 11:27:00,306,485,0.6309278350515464
BHMBCCMKT01,2016-11-11 11:27:00,191,577,0.3310225303292894
Broad Street,2016-11-11 11:27:00,540,690,0.782608695652174
Others-CCCPS8,2016-11-11 11:27:00,669,1322,0.5060514372163388
BHMEURBRD01,2016-11-11 11:27:00,360,470,0.7659574468085106
Shopping,2016-11-11 11:27:00,1366,1920,0.7114583333333333
BHMNCPHST01,2016-11-11 11:27:00,720,1200,0.6
BHMMBMMBX01,2016-11-11 11:27:00,391,687,0.5691411935953421
Others-CCCPS105a,2016-11-11 11:27:00,1060,2009,0.5276256844201095
Others-CCCPS135a,2016-11-11 11:27:00,2827,3883,0.7280453257790368
Others-CCCPS98,2016-11-11 11:27:00,915,3103,0.29487592652271993
BHMBCCTHL01,2016-11-11 11:27:00,268,387,0.6925064599483204
Others-CCCPS8,2016-11-11 12:00:00,686,1322,0.518910741301059
BHMMBMMBX01,2016-11-11 12:00:00,415,687,0.604075691411936
BHMBCCTHL01,2016-11-11 12:00:00,278,387,0.7183462532299741
BHMNCPNST01,2016-11-11 12:00:00,307,485,0.6329896907216495
Others-CCCPS119a,2016-11-11 12:00:00,502,2803,0.17909382804138424
Others-CCCPS135a,2016-11-11 12:00:00,2890,3883,0.7442698944115375
Others-CCCPS98,2016-11-11 12:00:00,946,3103,0.3048662584595553
Shopping,2016-11-11 12:00:00,1399,1920,0.7286458333333333
Others-CCCPS105a,2016-11-11 12:00:00,1101,2009,0.5480338476854156
BHMEURBRD01,2016-11-11 12:00:00,366,470,0.7787234042553192
Others-CCCPS202,2016-11-11 12:00:00,1136,2937,0.38678924072182497
BHMBCCMKT01,2016-11-11 12:00:00,188,577,0.32582322357019067
Broad Street,2016-11-11 12:00:00,551,690,0.7985507246376812
BHMNCPHST01,2016-11-11 12:00:00,739,1200,0.6158333333333333
BHMNCPHST01,2016-11-11 12:27:00,726,1200,0.605
BHMEURBRD01,2016-11-11 12:27:00,368,470,0.7829787234042553
Others-CCCPS119a,2016-11-11 12:27:00,536,2803,0.19122368890474492
Others-CCCPS8,2016-11-11 12:27:00,722,1322,0.546142208774584
Others-CCCPS98,2016-11-11 12:27:00,972,3103,0.3132452465356107
Others-CCCPS202,2016-11-11 12:27:00,1167,2937,0.39734422880490294
Others-CCCPS135a,2016-11-11 12:27:00,2880,3883,0.7416945660571723
BHMNCPNST01,2016-11-11 12:27:00,309,485,0.6371134020618556
Others-CCCPS105a,2016-11-11 12:27:00,1155,2009,0.5749128919860628
Shopping,2016-11-11 12:27:00,1381,1920,0.7192708333333333
Broad Street,2016-11-11 12:27:00,552,690,0.8
BHMBCCTHL01,2016-11-11 12:27:00,306,387,0.7906976744186046
BHMMBMMBX01,2016-11-11 12:27:00,433,687,0.6302765647743813
BHMBCCMKT01,2016-11-11 12:27:00,178,577,0.30849220103986136
BHMNCPNST01,2016-11-11 13:00:00,312,485,0.643298969072165
BHMEURBRD01,2016-11-11 13:00:00,378,470,0.8042553191489362
BHMNCPHST01,2016-11-11 13:00:00,728,1200,0.6066666666666667
Others-CCCPS105a,2016-11-11 13:00:00,1178,2009,0.5863613738178198
Shopping,2016-11-11 13:00:00,1390,1920,0.7239583333333334
Others-CCCPS98,2016-11-11 13:00:00,963,3103,0.3103448275862069
Broad Street,2016-11-11 13:00:00,566,690,0.8202898550724638
BHMBCCTHL01,2016-11-11 13:00:00,317,387,0.8191214470284238
Others-CCCPS119a,2016-11-11 13:00:00,546,2803,0.19479129504102746
Others-CCCPS135a,2016-11-11 13:00:00,2859,3883,0.7362863765130054
Others-CCCPS202,2016-11-11 13:00:00,1190,2937,0.4051753489955737
BHMBCCMKT01,2016-11-11 13:00:00,164,577,0.28422876949740034
BHMMBMMBX01,2016-11-11 13:00:00,422,687,0.6142649199417758
Others-CCCPS8,2016-11-11 13:00:00,756,1322,0.5718608169440242
BHMBCCMKT01,2016-11-11 13:34:00,166,577,0.2876949740034662
BHMNCPHST01,2016-11-11 13:34:00,724,1200,0.6033333333333334
Others-CCCPS119a,2016-11-11 13:34:00,544,2803,0.19407777381377095
Others-CCCPS135a,2016-11-11 13:34:00,2821,3883,0.7265001287664177
BHMMBMMBX01,2016-11-11 13:34:00,423,687,0.6157205240174672
BHMBCCTHL01,2016-11-11 13:34:00,322,387,0.8320413436692506
BHMEURBRD01,2016-11-11 13:34:00,387,470,0.823404255319149
Broad Street,2016-11-11 13:34:00,565,690,0.8188405797101449
Others-CCCPS202,2016-11-11 13:34:00,1197,2937,0.40755873340143
Others-CCCPS8,2016-11-11 13:34:00,753,1322,0.5695915279878971
Others-CCCPS98,2016-11-11 13:34:00,955,3103,0.3077666774089591
Shopping,2016-11-11 13:34:00,1371,1920,0.7140625
BHMNCPNST01,2016-11-11 13:34:00,310,485,0.6391752577319587
Others-CCCPS105a,2016-11-11 13:34:00,1176,2009,0.5853658536585366
Others-CCCPS98,2016-11-11 14:00:00,954,3103,0.3074444086368031
Broad Street,2016-11-11 14:00:00,551,690,0.7985507246376812
BHMNCPNST01,2016-11-11 14:00:00,312,485,0.643298969072165
BHMNCPHST01,2016-11-11 14:00:00,731,1200,0.6091666666666666
BHMBCCMKT01,2016-11-11 14:00:00,170,577,0.29462738301559793
Others-CCCPS8,2016-11-11 14:00:00,748,1322,0.5658093797276853
BHMMBMMBX01,2016-11-11 14:00:00,424,687,0.6171761280931587
BHMEURBRD01,2016-11-11 14:00:00,374,470,0.7957446808510639
Others-CCCPS135a,2016-11-11 14:00:00,2809,3883,0.7234097347411795
BHMBCCTHL01,2016-11-11 14:00:00,327,387,0.8449612403100775
Others-CCCPS202,2016-11-11 14:00:00,1190,2937,0.4051753489955737
Shopping,2016-11-11 14:00:00,1373,1920,0.7151041666666667
Others-CCCPS119a,2016-11-11 14:00:00,545,2803,0.19443453442739922
Others-CCCPS105a,2016-11-11 14:00:00,1172,2009,0.5833748133399701
Others-CCCPS105a,2016-11-11 14:27:00,1161,2009,0.5778994524639124
BHMNCPNST01,2016-11-11 14:27:00,313,485,0.6453608247422681
Others-CCCPS135a,2016-11-11 14:27:00,2774,3883,0.7143960855009014
Others-CCCPS202,2016-11-11 14:27:00,1189,2937,0.4048348655090228
BHMBCCMKT01,2016-11-11 14:27:00,161,577,0.27902946273830154
BHMNCPHST01,2016-11-11 14:27:00,726,1200,0.605
Others-CCCPS8,2016-11-11 14:27:00,746,1322,0.5642965204236006
Others-CCCPS119a,2016-11-11 14:27:00,529,2803,0.18872636460934714
Shopping,2016-11-11 14:27:00,1369,1920,0.7130208333333333
BHMBCCTHL01,2016-11-11 14:27:00,333,387,0.8604651162790697
BHMEURBRD01,2016-11-11 14:27:00,370,470,0.7872340425531915
Others-CCCPS98,2016-11-11 14:27:00,924,3103,0.2977763454721237
Broad Street,2016-11-11 14:27:00,543,690,0.7869565217391304
BHMMBMMBX01,2016-11-11 14:27:00,415,687,0.604075691411936
BHMBCCMKT01,2016-11-11 15:00:00,162,577,0.2807625649913345
BHMBCCTHL01,2016-11-11 15:00:00,334,387,0.8630490956072352
Others-CCCPS202,2016-11-11 15:00:00,1152,2937,0.3922369765066394
BHMEURBRD01,2016-11-11 15:00:00,354,470,0.7531914893617021
Others-CCCPS105a,2016-11-11 15:00:00,1111,2009,0.5530114484818317
Shopping,2016-11-11 15:00:00,1307,1920,0.6807291666666667
BHMNCPHST01,2016-11-11 15:00:00,689,1200,0.5741666666666667
Others-CCCPS8,2016-11-11 15:00:00,732,1322,0.5537065052950075
Others-CCCPS119a,2016-11-11 15:00:00,517,2803,0.18444523724580805
BHMMBMMBX01,2016-11-11 15:00:00,379,687,0.5516739446870451
Others-CCCPS135a,2016-11-11 15:00:00,2655,3883,0.6837496780839557
Others-CCCPS98,2016-11-11 15:00:00,862,3103,0.27779568159845314
Broad Street,2016-11-11 15:00:00,517,690,0.7492753623188406
BHMNCPNST01,2016-11-11 15:00:00,300,485,0.6185567010309279
Broad Street,2016-11-11 15:34:00,502,690,0.7275362318840579
Shopping,2016-11-11 15:34:00,1205,1920,0.6276041666666666
Others-CCCPS119a,2016-11-11 15:34:00,481,2803,0.17160185515519086
Others-CCCPS105a,2016-11-11 15:34:00,1042,2009,0.5186660029865605
BHMNCPNST01,2016-11-11 15:34:00,282,485,0.5814432989690722
Others-CCCPS202,2016-11-11 15:34:00,1098,2937,0.3738508682328907
BHMBCCMKT01,2016-11-11 15:34:00,142,577,0.24610051993067592
BHMBCCTHL01,2016-11-11 15:34:00,314,387,0.8113695090439277
Others-CCCPS98,2016-11-11 15:34:00,814,3103,0.26232678053496616
BHMNCPHST01,2016-11-11 15:34:00,633,1200,0.5275
Others-CCCPS8,2016-11-11 15:34:00,677,1322,0.5121028744326778
Others-CCCPS135a,2016-11-11 15:34:00,2454,3883,0.6319855781612156
BHMMBMMBX01,2016-11-11 15:34:00,365,687,0.5312954876273653
BHMEURBRD01,2016-11-11 15:34:00,343,470,0.7297872340425532
BHMBCCMKT01,2016-11-11 16:00:00,138,577,0.2391681109185442
Others-CCCPS135a,2016-11-11 16:00:00,2299,3883,0.5920679886685553
Others-CCCPS202,2016-11-11 16:00:00,1038,2937,0.3534218590398366
BHMNCPNST01,2016-11-11 16:00:00,273,485,0.5628865979381443
BHMBCCTHL01,2016-11-11 16:00:00,302,387,0.7803617571059431
BHMEURBRD01,2016-11-11 16:00:00,315,470,0.6702127659574468
BHMNCPHST01,2016-11-11 16:00:00,610,1200,0.5083333333333333
Others-CCCPS119a,2016-11-11 16:00:00,460,2803,0.1641098822689975
BHMMBMMBX01,2016-11-11 16:00:00,341,687,0.4963609898107715
Broad Street,2016-11-11 16:00:00,463,690,0.6710144927536232
Others-CCCPS8,2016-11-11 16:00:00,649,1322,0.4909228441754917
Others-CCCPS98,2016-11-11 16:00:00,772,3103,0.2487914921044151
Shopping,2016-11-11 16:00:00,1136,1920,0.5916666666666667
Others-CCCPS105a,2016-11-11 16:00:00,990,2009,0.4927824788451966
Shopping,2016-11-11 16:34:00,973,1920,0.5067708333333333
BHMEURBRD01,2016-11-11 16:34:00,296,470,0.6297872340425532
Others-CCCPS119a,2016-11-11 16:34:00,421,2803,0.15019621833749555
Broad Street,2016-11-11 16:34:00,430,690,0.6231884057971014
BHMBCCTHL01,2016-11-11 16:34:00,282,387,0.7286821705426356
BHMBCCMKT01,2016-11-11 16:34:00,124,577,0.21490467937608318
Others-CCCPS98,2016-11-11 16:34:00,734,3103,0.2365452787624879
BHMNCPNST01,2016-11-11 16:34:00,264,485,0.5443298969072164
Others-CCCPS135a,2016-11-11 16:34:00,1996,3883,0.5140355395312902
Others-CCCPS8,2016-11-11 16:34:00,607,1322,0.45915279878971255
BHMMBMMBX01,2016-11-11 16:34:00,331,687,0.48180494905385735
BHMNCPHST01,2016-11-11 16:34:00,538,1200,0.4483333333333333
Others-CCCPS202,2016-11-11 16:34:00,976,2937,0.33231188287368063
Others-CCCPS105a,2016-11-11 16:34:00,938,2009,0.46689895470383275
BHMNCPHST01,2016-11-12 07:47:00,94,1200,0.07833333333333334
BHMBCCTHL01,2016-11-12 08:00:00,57,387,0.14728682170542637
BHMBCCMKT01,2016-11-12 08:00:00,33,577,0.05719237435008666
Others-CCCPS98,2016-11-12 08:00:00,540,3103,0.17402513696422817
BHMEURBRD01,2016-11-12 08:00:00,37,470,0.07872340425531915
Others-CCCPS119a,2016-11-12 08:00:00,75,2803,0.026757046022119157
BHMMBMMBX01,2016-11-12 08:00:00,292,687,0.42503639010189226
Others-CCCPS8,2016-11-12 08:00:00,296,1322,0.22390317700453857
BHMNCPNST01,2016-11-12 08:00:00,230,485,0.4742268041237113
Broad Street,2016-11-12 08:00:00,65,690,0.09420289855072464
Others-CCCPS105a,2016-11-12 08:00:00,588,2009,0.2926829268292683
Others-CCCPS202,2016-11-12 08:00:00,352,2937,0.1198501872659176
Others-CCCPS135a,2016-11-12 08:00:00,547,3883,0.14087046098377543
Shopping,2016-11-12 08:00:00,296,1920,0.15416666666666667
BHMNCPHST01,2016-11-12 08:27:00,113,1200,0.09416666666666666
Broad Street,2016-11-12 08:27:00,68,690,0.09855072463768116
Others-CCCPS8,2016-11-12 08:27:00,312,1322,0.23600605143721634
Others-CCCPS119a,2016-11-12 08:27:00,87,2803,0.031038173385658223
Others-CCCPS202,2016-11-12 08:27:00,368,2937,0.12529792305073204
BHMBCCTHL01,2016-11-12 08:27:00,67,387,0.1731266149870801
BHMEURBRD01,2016-11-12 08:27:00,39,470,0.08297872340425531
BHMBCCMKT01,2016-11-12 08:27:00,37,577,0.06412478336221837
Others-CCCPS105a,2016-11-12 08:27:00,611,2009,0.3041314086610254
BHMNCPNST01,2016-11-12 08:27:00,233,485,0.48041237113402063
Others-CCCPS135a,2016-11-12 08:27:00,579,3883,0.149111511717744
BHMMBMMBX01,2016-11-12 08:27:00,299,687,0.43522561863173215
Shopping,2016-11-12 08:27:00,317,1920,0.16510416666666666
Others-CCCPS98,2016-11-12 08:27:00,552,3103,0.1778923622300999
BHMBCCTHL01,2016-11-12 09:00:00,92,387,0.23772609819121446
Others-CCCPS105a,2016-11-12 09:00:00,650,2009,0.32354405176704826
Others-CCCPS202,2016-11-12 09:00:00,406,2937,0.13823629553966632
BHMNCPHST01,2016-11-12 09:00:00,136,1200,0.11333333333333333
Others-CCCPS135a,2016-11-12 09:00:00,674,3883,0.17357713108421324
BHMBCCMKT01,2016-11-12 09:00:00,50,577,0.08665511265164645
Shopping,2016-11-12 09:00:00,369,1920,0.1921875
Broad Street,2016-11-12 09:00:00,86,690,0.1246376811594203
Others-CCCPS119a,2016-11-12 09:00:00,115,2803,0.041027470567249376
Others-CCCPS8,2016-11-12 09:00:00,341,1322,0.2579425113464448
BHMMBMMBX01,2016-11-12 09:00:00,309,687,0.4497816593886463
BHMNCPNST01,2016-11-12 09:00:00,229,485,0.47216494845360824
BHMEURBRD01,2016-11-12 09:00:00,52,470,0.11063829787234042
Others-CCCPS98,2016-11-12 09:00:00,561,3103,0.1807927811795037
Others-CCCPS119a,2016-11-12 09:27:00,154,2803,0.054941134498751334
BHMMBMMBX01,2016-11-12 09:27:00,329,687,0.47889374090247455
Shopping,2016-11-12 09:27:00,433,1920,0.22552083333333334
BHMBCCTHL01,2016-11-12 09:27:00,124,387,0.32041343669250644
Others-CCCPS202,2016-11-12 09:27:00,442,2937,0.1504937010554988
BHMEURBRD01,2016-11-12 09:27:00,57,470,0.12127659574468085
Others-CCCPS135a,2016-11-12 09:27:00,769,3883,0.19804275045068245
BHMNCPHST01,2016-11-12 09:27:00,172,1200,0.14333333333333334
Others-CCCPS105a,2016-11-12 09:27:00,716,2009,0.35639621702339475
Others-CCCPS98,2016-11-12 09:27:00,586,3103,0.18884950048340315
BHMNCPNST01,2016-11-12 09:27:00,227,485,0.46804123711340206
BHMBCCMKT01,2016-11-12 09:27:00,73,577,0.1265164644714038
Others-CCCPS8,2016-11-12 09:27:00,387,1322,0.2927382753403933
Broad Street,2016-11-12 09:27:00,91,690,0.1318840579710145
BHMMBMMBX01,2016-11-12 10:00:00,343,687,0.4992721979621543
Broad Street,2016-11-12 10:00:00,101,690,0.1463768115942029
Others-CCCPS202,2016-11-12 10:00:00,494,2937,0.16819884235614574
Others-CCCPS98,2016-11-12 10:00:00,618,3103,0.19916210119239447
Others-CCCPS119a,2016-11-12 10:00:00,211,2803,0.0752764894755619
BHMEURBRD01,2016-11-12 10:00:00,68,470,0.14468085106382977
Others-CCCPS8,2016-11-12 10:00:00,442,1322,0.33434190620272314
BHMNCPHST01,2016-11-12 10:00:00,234,1200,0.195
Others-CCCPS135a,2016-11-12 10:00:00,931,3883,0.23976306979139841
Shopping,2016-11-12 10:00:00,544,1920,0.2833333333333333
BHMBCCTHL01,2016-11-12 10:00:00,164,387,0.42377260981912146
Others-CCCPS105a,2016-11-12 10:00:00,785,2009,0.390741662518666
BHMBCCMKT01,2016-11-12 10:00:00,124,577,0.21490467937608318
BHMNCPNST01,2016-11-12 10:00:00,228,485,0.47010309278350515
Others-CCCPS119a,2016-11-12 10:27:00,268,2803,0.09561184445237246
BHMBCCTHL01,2016-11-12 10:27:00,189,387,0.4883720930232558
Others-CCCPS98,2016-11-12 10:27:00,652,3103,0.21011923944569771
BHMEURBRD01,2016-11-12 10:27:00,76,470,0.16170212765957448
BHMNCPHST01,2016-11-12 10:27:00,268,1200,0.22333333333333333
Broad Street,2016-11-12 10:27:00,113,690,0.16376811594202897
BHMBCCMKT01,2016-11-12 10:27:00,159,577,0.2755632582322357
BHMMBMMBX01,2016-11-12 10:27:00,341,687,0.4963609898107715
Others-CCCPS105a,2016-11-12 10:27:00,829,2009,0.41264310602289694
Others-CCCPS135a,2016-11-12 10:27:00,1033,3883,0.26603141900592325
Shopping,2016-11-12 10:27:00,609,1920,0.3171875
BHMNCPNST01,2016-11-12 10:27:00,232,485,0.47835051546391755
Others-CCCPS202,2016-11-12 10:27:00,534,2937,0.18181818181818182
Others-CCCPS8,2016-11-12 10:27:00,488,1322,0.3691376701966717
Shopping,2016-11-12 11:00:00,686,1920,0.3572916666666667
BHMNCPNST01,2016-11-12 11:00:00,240,485,0.4948453608247423
BHMMBMMBX01,2016-11-12 11:00:00,366,687,0.5327510917030568
BHMEURBRD01,2016-11-12 11:00:00,99,470,0.21063829787234042
BHMBCCTHL01,2016-11-12 11:00:00,229,387,0.5917312661498708
Others-CCCPS119a,2016-11-12 11:00:00,340,2803,0.12129860863360685
Others-CCCPS8,2016-11-12 11:00:00,550,1322,0.41603630862329805
Broad Street,2016-11-12 11:00:00,136,690,0.19710144927536233
BHMNCPHST01,2016-11-12 11:00:00,325,1200,0.2708333333333333
Others-CCCPS135a,2016-11-12 11:00:00,1146,3883,0.2951326294102498
BHMBCCMKT01,2016-11-12 11:00:00,212,577,0.36741767764298094
Others-CCCPS202,2016-11-12 11:00:00,604,2937,0.20565202587674497
Others-CCCPS98,2016-11-12 11:00:00,717,3103,0.23106670963583628
Others-CCCPS105a,2016-11-12 11:00:00,916,2009,0.45594823295171727
Others-CCCPS98,2016-11-12 11:34:00,749,3103,0.2413793103448276
Broad Street,2016-11-12 11:34:00,148,690,0.2144927536231884
BHMMBMMBX01,2016-11-12 11:34:00,378,687,0.5502183406113537
BHMNCPHST01,2016-11-12 11:34:00,362,1200,0.3016666666666667
BHMEURBRD01,2016-11-12 11:34:00,108,470,0.2297872340425532
BHMBCCMKT01,2016-11-12 11:34:00,251,577,0.43500866551126516
BHMNCPNST01,2016-11-12 11:34:00,244,485,0.5030927835051546
BHMBCCTHL01,2016-11-12 11:34:00,260,387,0.6718346253229974
Others-CCCPS135a,2016-11-12 11:34:00,1254,3883,0.32294617563739375
Others-CCCPS202,2016-11-12 11:34:00,652,2937,0.22199523323118828
Others-CCCPS119a,2016-11-12 11:34:00,387,2803,0.13806635747413484
